project,bug_id,classname,method_name,file_path
Lang,52,org.apache.commons.lang.StringEscapeUtils,escapeJavaStyleString,src/java/org/apache/commons/lang/StringEscapeUtils.java
Lang,53,org.apache.commons.lang.time.DateUtils,modify,src/java/org/apache/commons/lang/time/DateUtils.java
Lang,54,org.apache.commons.lang.LocaleUtils,toLocale,src/java/org/apache/commons/lang/LocaleUtils.java
Lang,55,org.apache.commons.lang.time.StopWatch,stop,src/java/org/apache/commons/lang/time/StopWatch.java
Lang,56,org.apache.commons.lang.time.FastDateFormat,readObject,src/java/org/apache/commons/lang/time/FastDateFormat.java
Lang,57,org.apache.commons.lang.LocaleUtils,isAvailableLocale,src/java/org/apache/commons/lang/LocaleUtils.java
Lang,58,org.apache.commons.lang.math.NumberUtils,createNumber,src/java/org/apache/commons/lang/math/NumberUtils.java
Lang,59,org.apache.commons.lang.text.StrBuilder,appendFixedWidthPadRight,src/java/org/apache/commons/lang/text/StrBuilder.java
Lang,60,org.apache.commons.lang.text.StrBuilder,contains,src/java/org/apache/commons/lang/text/StrBuilder.java
Lang,60,org.apache.commons.lang.text.StrBuilder,indexOf,src/java/org/apache/commons/lang/text/StrBuilder.java
Lang,61,org.apache.commons.lang.text.StrBuilder,indexOf,src/java/org/apache/commons/lang/text/StrBuilder.java
Math,1,org.apache.commons.math3.fraction.BigFraction,BigFraction,src/main/java/org/apache/commons/math3/fraction/BigFraction.java
Math,1,org.apache.commons.math3.fraction.Fraction,Fraction,src/main/java/org/apache/commons/math3/fraction/Fraction.java
Math,2,org.apache.commons.math3.distribution.HypergeometricDistribution,getNumericalMean,src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java
Math,3,org.apache.commons.math3.util.MathArrays,linearCombination,src/main/java/org/apache/commons/math3/util/MathArrays.java
Math,4,org.apache.commons.math3.geometry.euclidean.threed.SubLine,intersection,src/main/java/org/apache/commons/math3/geometry/euclidean/threed/SubLine.java
Math,4,org.apache.commons.math3.geometry.euclidean.twod.SubLine,intersection,src/main/java/org/apache/commons/math3/geometry/euclidean/twod/SubLine.java
Math,5,org.apache.commons.math3.complex.Complex,reciprocal,src/main/java/org/apache/commons/math3/complex/Complex.java
Math,6,org.apache.commons.math3.optim.BaseOptimizer,BaseOptimizer,src/main/java/org/apache/commons/math3/optim/BaseOptimizer.java
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer,doOptimize,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/gradient/NonLinearConjugateGradientOptimizer.java
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,doOptimize,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/CMAESOptimizer.java
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer,doOptimize,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/PowellOptimizer.java
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer,compare,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/SimplexOptimizer.java
Math,6,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizer,doOptimize,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/jacobian/GaussNewtonOptimizer.java
Math,6,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,doOptimize,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/jacobian/LevenbergMarquardtOptimizer.java
Math,7,org.apache.commons.math3.ode.AbstractIntegrator,compare,src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java
Math,8,org.apache.commons.math3.distribution.DiscreteDistribution,sample,src/main/java/org/apache/commons/math3/distribution/DiscreteDistribution.java
Math,9,org.apache.commons.math3.geometry.euclidean.threed.Line,revert,src/main/java/org/apache/commons/math3/geometry/euclidean/threed/Line.java
Math,10,org.apache.commons.math3.analysis.differentiation.DSCompiler,atan2,src/main/java/org/apache/commons/math3/analysis/differentiation/DSCompiler.java
Math,11,org.apache.commons.math3.distribution.MultivariateNormalDistribution,density,src/main/java/org/apache/commons/math3/distribution/MultivariateNormalDistribution.java
Math,13,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,squareRoot,src/main/java/org/apache/commons/math3/optimization/general/AbstractLeastSquaresOptimizer.java
Math,14,org.apache.commons.math3.optim.nonlinear.vector.Weight,Weight,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/Weight.java
Math,14,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer,squareRoot,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/jacobian/AbstractLeastSquaresOptimizer.java
Math,15,org.apache.commons.math3.util.FastMath,pow,src/main/java/org/apache/commons/math3/util/FastMath.java
Math,16,org.apache.commons.math3.util.FastMath,cosh,src/main/java/org/apache/commons/math3/util/FastMath.java
Math,16,org.apache.commons.math3.util.FastMath,sinh,src/main/java/org/apache/commons/math3/util/FastMath.java
Math,17,org.apache.commons.math3.dfp.Dfp,multiply,src/main/java/org/apache/commons/math3/dfp/Dfp.java
Math,18,org.apache.commons.math3.optimization.direct.CMAESOptimizer,encode,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java
Math,18,org.apache.commons.math3.optimization.direct.CMAESOptimizer,decode,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java
Math,18,org.apache.commons.math3.optimization.direct.CMAESOptimizer,isFeasible,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java
Math,19,org.apache.commons.math3.optimization.direct.CMAESOptimizer,checkParameters,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java
Math,20,org.apache.commons.math3.optimization.direct.CMAESOptimizer,repairAndDecode,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java
Math,21,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,RectangularCholeskyDecomposition,src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java
Math,22,org.apache.commons.math3.distribution.FDistribution,isSupportLowerBoundInclusive,src/main/java/org/apache/commons/math3/distribution/FDistribution.java
Math,22,org.apache.commons.math3.distribution.UniformRealDistribution,isSupportUpperBoundInclusive,src/main/java/org/apache/commons/math3/distribution/UniformRealDistribution.java
Math,23,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java
Math,24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java
Math,25,org.apache.commons.math3.optimization.fitting.HarmonicFitter,guessAOmega,src/main/java/org/apache/commons/math3/optimization/fitting/HarmonicFitter.java
Math,26,org.apache.commons.math3.fraction.Fraction,Fraction,src/main/java/org/apache/commons/math3/fraction/Fraction.java
Math,27,org.apache.commons.math3.fraction.Fraction,percentageValue,src/main/java/org/apache/commons/math3/fraction/Fraction.java
Math,28,org.apache.commons.math3.optimization.linear.SimplexSolver,getPivotRow,src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java
Math,29,org.apache.commons.math3.linear.OpenMapRealVector,ebeDivide,src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java
Math,29,org.apache.commons.math3.linear.OpenMapRealVector,ebeMultiply,src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java
Math,30,org.apache.commons.math3.stat.inference.MannWhitneyUTest,calculateAsymptoticPValue,src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java
Math,31,org.apache.commons.math3.util.ContinuedFraction,evaluate,src/main/java/org/apache/commons/math3/util/ContinuedFraction.java
Math,32,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet,computeGeometricalProperties,src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java
Math,33,org.apache.commons.math3.optimization.linear.SimplexTableau,dropPhase1Objective,src/main/java/org/apache/commons/math3/optimization/linear/SimplexTableau.java
Math,34,org.apache.commons.math3.genetics.ListPopulation,iterator,src/main/java/org/apache/commons/math3/genetics/ListPopulation.java
Math,35,org.apache.commons.math3.genetics.ElitisticListPopulation,ElitisticListPopulation,src/main/java/org/apache/commons/math3/genetics/ElitisticListPopulation.java
Math,36,org.apache.commons.math.fraction.BigFraction,doubleValue,src/main/java/org/apache/commons/math/fraction/BigFraction.java
Math,36,org.apache.commons.math.fraction.BigFraction,floatValue,src/main/java/org/apache/commons/math/fraction/BigFraction.java
Math,37,org.apache.commons.math.complex.Complex,tan,src/main/java/org/apache/commons/math/complex/Complex.java
Math,37,org.apache.commons.math.complex.Complex,tanh,src/main/java/org/apache/commons/math/complex/Complex.java
Math,38,org.apache.commons.math.optimization.direct.BOBYQAOptimizer,prelim,src/main/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizer.java
Math,39,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,integrate,src/main/java/org/apache/commons/math/ode/nonstiff/EmbeddedRungeKuttaIntegrator.java
Math,40,org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver,doSolve,src/main/java/org/apache/commons/math/analysis/solvers/BracketingNthOrderBrentSolver.java
Math,41,org.apache.commons.math.stat.descriptive.moment.Variance,evaluate,src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java
Math,42,org.apache.commons.math.optimization.linear.SimplexTableau,getSolution,src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java
Math,43,org.apache.commons.math.stat.descriptive.SummaryStatistics,addValue,src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java
Math,44,org.apache.commons.math.ode.AbstractIntegrator,acceptStep,src/main/java/org/apache/commons/math/ode/AbstractIntegrator.java
Math,44,org.apache.commons.math.ode.AbstractIntegrator,compare,src/main/java/org/apache/commons/math/ode/AbstractIntegrator.java
Math,45,org.apache.commons.math.linear.OpenMapRealMatrix,OpenMapRealMatrix,src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java
Math,46,org.apache.commons.math.complex.Complex,divide,src/main/java/org/apache/commons/math/complex/Complex.java
Math,47,org.apache.commons.math.complex.Complex,Complex,src/main/java/org/apache/commons/math/complex/Complex.java
Math,47,org.apache.commons.math.complex.Complex,divide,src/main/java/org/apache/commons/math/complex/Complex.java
Math,48,org.apache.commons.math.analysis.solvers.BaseSecantSolver,doSolve,src/main/java/org/apache/commons/math/analysis/solvers/BaseSecantSolver.java
Math,49,org.apache.commons.math.linear.OpenMapRealVector,ebeDivide,src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java
Math,49,org.apache.commons.math.linear.OpenMapRealVector,ebeMultiply,src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java
Math,50,org.apache.commons.math.analysis.solvers.BaseSecantSolver,doSolve,src/main/java/org/apache/commons/math/analysis/solvers/BaseSecantSolver.java
Math,51,org.apache.commons.math.analysis.solvers.BaseSecantSolver,doSolve,src/main/java/org/apache/commons/math/analysis/solvers/BaseSecantSolver.java
Math,52,org.apache.commons.math.geometry.euclidean.threed.Rotation,Rotation,src/main/java/org/apache/commons/math/geometry/euclidean/threed/Rotation.java
Math,53,org.apache.commons.math.complex.Complex,add,src/main/java/org/apache/commons/math/complex/Complex.java
Math,54,org.apache.commons.math.dfp.Dfp,Dfp,src/main/java/org/apache/commons/math/dfp/Dfp.java
Math,54,org.apache.commons.math.dfp.Dfp,toDouble,src/main/java/org/apache/commons/math/dfp/Dfp.java
Math,55,org.apache.commons.math.geometry.Vector3D,crossProduct,src/main/java/org/apache/commons/math/geometry/Vector3D.java
Math,56,org.apache.commons.math.util.MultidimensionalCounter,getCounts,src/main/java/org/apache/commons/math/util/MultidimensionalCounter.java
Math,57,org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer,cluster,src/main/java/org/apache/commons/math/stat/clustering/KMeansPlusPlusClusterer.java
Math,58,org.apache.commons.math.optimization.fitting.GaussianFitter,fit,src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java
Math,59,org.apache.commons.math.util.FastMath,max,src/main/java/org/apache/commons/math/util/FastMath.java
Math,60,org.apache.commons.math.distribution.NormalDistributionImpl,cumulativeProbability,src/main/java/org/apache/commons/math/distribution/NormalDistributionImpl.java
Math,61,org.apache.commons.math.distribution.PoissonDistributionImpl,PoissonDistributionImpl,src/main/java/org/apache/commons/math/distribution/PoissonDistributionImpl.java
Math,62,org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizer,optimize,src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java
Math,63,org.apache.commons.math.util.MathUtils,equals,src/main/java/org/apache/commons/math/util/MathUtils.java
Math,64,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,doOptimize,src/main/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizer.java
Math,65,org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,getRMS,src/main/java/org/apache/commons/math/optimization/general/AbstractLeastSquaresOptimizer.java
Math,66,org.apache.commons.math.optimization.univariate.BrentOptimizer,BrentOptimizer,src/main/java/org/apache/commons/math/optimization/univariate/BrentOptimizer.java
Math,66,org.apache.commons.math.optimization.univariate.BrentOptimizer,doOptimize,src/main/java/org/apache/commons/math/optimization/univariate/BrentOptimizer.java
Math,66,org.apache.commons.math.optimization.univariate.BrentOptimizer,localMin,src/main/java/org/apache/commons/math/optimization/univariate/BrentOptimizer.java
Math,67,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,getFunctionValue,src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java
Math,68,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,LevenbergMarquardtOptimizer,src/main/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizer.java
Math,68,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,doOptimize,src/main/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizer.java
Math,69,org.apache.commons.math.stat.correlation.PearsonsCorrelation,getCorrelationPValues,src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java
Math,70,org.apache.commons.math.analysis.solvers.BisectionSolver,solve,src/main/java/org/apache/commons/math/analysis/solvers/BisectionSolver.java
Math,71,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,integrate,src/main/java/org/apache/commons/math/ode/nonstiff/EmbeddedRungeKuttaIntegrator.java
Math,71,org.apache.commons.math.ode.nonstiff.RungeKuttaIntegrator,integrate,src/main/java/org/apache/commons/math/ode/nonstiff/RungeKuttaIntegrator.java
Math,72,org.apache.commons.math.analysis.solvers.BrentSolver,solve,src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java
Math,73,org.apache.commons.math.analysis.solvers.BrentSolver,solve,src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java
Math,74,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,integrate,src/main/java/org/apache/commons/math/ode/nonstiff/EmbeddedRungeKuttaIntegrator.java
Math,75,org.apache.commons.math.stat.Frequency,getPct,src/main/java/org/apache/commons/math/stat/Frequency.java
Math,76,org.apache.commons.math.linear.SingularValueDecompositionImpl,getU,src/main/java/org/apache/commons/math/linear/SingularValueDecompositionImpl.java
Math,76,org.apache.commons.math.linear.SingularValueDecompositionImpl,getV,src/main/java/org/apache/commons/math/linear/SingularValueDecompositionImpl.java
Math,77,org.apache.commons.math.linear.ArrayRealVector,getLInfNorm,src/main/java/org/apache/commons/math/linear/ArrayRealVector.java
Math,77,org.apache.commons.math.linear.OpenMapRealVector,getLInfNorm,src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java
Math,78,org.apache.commons.math.ode.events.EventState,evaluateStep,src/main/java/org/apache/commons/math/ode/events/EventState.java
Math,79,org.apache.commons.math.util.MathUtils,distance,src/main/java/org/apache/commons/math/util/MathUtils.java
Math,80,org.apache.commons.math.linear.EigenDecompositionImpl,flipIfWarranted,src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java
Math,81,org.apache.commons.math.linear.EigenDecompositionImpl,computeGershgorinCircles,src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java
Math,81,org.apache.commons.math.linear.EigenDecompositionImpl,processGeneralBlock,src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java
Math,81,org.apache.commons.math.linear.EigenDecompositionImpl,computeShiftIncrement,src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java
Math,82,org.apache.commons.math.optimization.linear.SimplexSolver,getPivotRow,src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java
Math,83,org.apache.commons.math.optimization.linear.SimplexTableau,getBasicRow,src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java
Math,83,org.apache.commons.math.optimization.linear.SimplexTableau,getSolution,src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java
Math,84,org.apache.commons.math.optimization.direct.MultiDirectional,iterateSimplex,src/main/java/org/apache/commons/math/optimization/direct/MultiDirectional.java
Math,85,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,bracket,src/java/org/apache/commons/math/analysis/solvers/UnivariateRealSolverUtils.java
Math,86,org.apache.commons.math.linear.CholeskyDecompositionImpl,CholeskyDecompositionImpl,src/java/org/apache/commons/math/linear/CholeskyDecompositionImpl.java
Math,87,org.apache.commons.math.optimization.linear.SimplexTableau,getBasicRow,src/java/org/apache/commons/math/optimization/linear/SimplexTableau.java
Math,88,org.apache.commons.math.optimization.linear.SimplexTableau,getSolution,src/java/org/apache/commons/math/optimization/linear/SimplexTableau.java
Math,89,org.apache.commons.math.stat.Frequency,addValue,src/java/org/apache/commons/math/stat/Frequency.java
Math,90,org.apache.commons.math.stat.Frequency,addValue,src/java/org/apache/commons/math/stat/Frequency.java
Math,91,org.apache.commons.math.fraction.Fraction,compareTo,src/java/org/apache/commons/math/fraction/Fraction.java
Math,92,org.apache.commons.math.util.MathUtils,binomialCoefficient,src/java/org/apache/commons/math/util/MathUtils.java
Math,92,org.apache.commons.math.util.MathUtils,binomialCoefficientDouble,src/java/org/apache/commons/math/util/MathUtils.java
Math,92,org.apache.commons.math.util.MathUtils,cosh,src/java/org/apache/commons/math/util/MathUtils.java
Math,93,org.apache.commons.math.util.MathUtils,factorial,src/java/org/apache/commons/math/util/MathUtils.java
Math,93,org.apache.commons.math.util.MathUtils,factorialDouble,src/java/org/apache/commons/math/util/MathUtils.java
Math,93,org.apache.commons.math.util.MathUtils,factorialLog,src/java/org/apache/commons/math/util/MathUtils.java
Math,94,org.apache.commons.math.util.MathUtils,gcd,src/java/org/apache/commons/math/util/MathUtils.java
Math,95,org.apache.commons.math.distribution.FDistributionImpl,getInitialDomain,src/java/org/apache/commons/math/distribution/FDistributionImpl.java
Math,96,org.apache.commons.math.complex.Complex,equals,src/java/org/apache/commons/math/complex/Complex.java
Math,97,org.apache.commons.math.analysis.BrentSolver,solve,src/java/org/apache/commons/math/analysis/BrentSolver.java
Math,98,org.apache.commons.math.linear.BigMatrixImpl,operate,src/java/org/apache/commons/math/linear/BigMatrixImpl.java
Math,98,org.apache.commons.math.linear.RealMatrixImpl,operate,src/java/org/apache/commons/math/linear/RealMatrixImpl.java
Math,99,org.apache.commons.math.util.MathUtils,gcd,src/java/org/apache/commons/math/util/MathUtils.java
Math,99,org.apache.commons.math.util.MathUtils,lcm,src/java/org/apache/commons/math/util/MathUtils.java
Math,100,org.apache.commons.math.estimation.AbstractEstimator,getCovariances,src/java/org/apache/commons/math/estimation/AbstractEstimator.java
Math,100,org.apache.commons.math.estimation.AbstractEstimator,guessParametersErrors,src/java/org/apache/commons/math/estimation/AbstractEstimator.java
Math,101,org.apache.commons.math.complex.ComplexFormat,parse,src/java/org/apache/commons/math/complex/ComplexFormat.java
Math,102,org.apache.commons.math.stat.inference.ChiSquareTestImpl,chiSquare,src/java/org/apache/commons/math/stat/inference/ChiSquareTestImpl.java
Math,103,org.apache.commons.math.distribution.NormalDistributionImpl,cumulativeProbability,src/java/org/apache/commons/math/distribution/NormalDistributionImpl.java
Math,105,org.apache.commons.math.stat.regression.SimpleRegression,getSumSquaredErrors,src/java/org/apache/commons/math/stat/regression/SimpleRegression.java
Math,106,org.apache.commons.math.fraction.ProperFractionFormat,parse,src/java/org/apache/commons/math/fraction/ProperFractionFormat.java
Time,1,org.joda.time.Partial,Partial,src/main/java/org/joda/time/Partial.java
Time,1,org.joda.time.field.UnsupportedDurationField,compareTo,src/main/java/org/joda/time/field/UnsupportedDurationField.java
Time,2,org.joda.time.Partial,Partial,src/main/java/org/joda/time/Partial.java
Time,2,org.joda.time.Partial,with,src/main/java/org/joda/time/Partial.java
Time,2,org.joda.time.field.UnsupportedDurationField,compareTo,src/main/java/org/joda/time/field/UnsupportedDurationField.java
Time,3,org.joda.time.MutableDateTime,add,src/main/java/org/joda/time/MutableDateTime.java
Time,3,org.joda.time.MutableDateTime,addYears,src/main/java/org/joda/time/MutableDateTime.java
Time,3,org.joda.time.MutableDateTime,addWeekyears,src/main/java/org/joda/time/MutableDateTime.java
Time,3,org.joda.time.MutableDateTime,addMonths,src/main/java/org/joda/time/MutableDateTime.java
Time,3,org.joda.time.MutableDateTime,addWeeks,src/main/java/org/joda/time/MutableDateTime.java
Time,3,org.joda.time.MutableDateTime,addDays,src/main/java/org/joda/time/MutableDateTime.java
Time,3,org.joda.time.MutableDateTime,addHours,src/main/java/org/joda/time/MutableDateTime.java
Time,3,org.joda.time.MutableDateTime,addMinutes,src/main/java/org/joda/time/MutableDateTime.java
Time,3,org.joda.time.MutableDateTime,addSeconds,src/main/java/org/joda/time/MutableDateTime.java
Time,3,org.joda.time.MutableDateTime,addMillis,src/main/java/org/joda/time/MutableDateTime.java
Time,4,org.joda.time.Partial,with,src/main/java/org/joda/time/Partial.java
Time,5,org.joda.time.Period,normalizedStandard,src/main/java/org/joda/time/Period.java
Time,6,org.joda.time.chrono.GJChronology,getInstance,src/main/java/org/joda/time/chrono/GJChronology.java
Time,6,org.joda.time.chrono.GJChronology,add,src/main/java/org/joda/time/chrono/GJChronology.java
Time,7,org.joda.time.format.DateTimeFormatter,parseInto,src/main/java/org/joda/time/format/DateTimeFormatter.java
Time,8,org.joda.time.DateTimeZone,forOffsetHoursMinutes,src/main/java/org/joda/time/DateTimeZone.java
Time,9,org.joda.time.DateTimeZone,forOffsetHoursMinutes,src/main/java/org/joda/time/DateTimeZone.java
Time,9,org.joda.time.DateTimeZone,forOffsetMillis,src/main/java/org/joda/time/DateTimeZone.java
Time,10,org.joda.time.base.BaseSingleFieldPeriod,between,src/main/java/org/joda/time/base/BaseSingleFieldPeriod.java
Time,11,org.joda.time.tz.ZoneInfoCompiler,initialValue,src/main/java/org/joda/time/tz/ZoneInfoCompiler.java
Time,12,org.joda.time.LocalDate,fromCalendarFields,src/main/java/org/joda/time/LocalDate.java
Time,12,org.joda.time.LocalDate,fromDateFields,src/main/java/org/joda/time/LocalDate.java
Time,12,org.joda.time.LocalDateTime,fromCalendarFields,src/main/java/org/joda/time/LocalDateTime.java
Time,12,org.joda.time.LocalDateTime,fromDateFields,src/main/java/org/joda/time/LocalDateTime.java
Time,13,org.joda.time.format.PeriodFormatterBuilder,calculatePrintedLength,src/main/java/org/joda/time/format/PeriodFormatterBuilder.java
Time,13,org.joda.time.format.PeriodFormatterBuilder,printTo,src/main/java/org/joda/time/format/PeriodFormatterBuilder.java
Time,14,org.joda.time.chrono.BasicMonthOfYearDateTimeField,add,src/main/java/org/joda/time/chrono/BasicMonthOfYearDateTimeField.java
Time,15,org.joda.time.field.FieldUtils,safeMultiply,src/main/java/org/joda/time/field/FieldUtils.java
Time,16,org.joda.time.format.DateTimeFormatter,parseInto,src/main/java/org/joda/time/format/DateTimeFormatter.java
Time,17,org.joda.time.DateTimeZone,adjustOffset,src/main/java/org/joda/time/DateTimeZone.java
Time,18,org.joda.time.chrono.GJChronology,getDateTimeMillis,src/main/java/org/joda/time/chrono/GJChronology.java
Time,19,org.joda.time.DateTimeZone,getOffsetFromLocal,src/main/java/org/joda/time/DateTimeZone.java
Time,20,org.joda.time.format.DateTimeFormatterBuilder,parseInto,src/main/java/org/joda/time/format/DateTimeFormatterBuilder.java
Time,22,org.joda.time.base.BasePeriod,BasePeriod,src/main/java/org/joda/time/base/BasePeriod.java
Time,23,org.joda.time.DateTimeZone,getConvertedId,src/main/java/org/joda/time/DateTimeZone.java
Time,24,org.joda.time.format.DateTimeParserBucket,computeMillis,src/main/java/org/joda/time/format/DateTimeParserBucket.java
Time,25,org.joda.time.DateTimeZone,getOffsetFromLocal,src/main/java/org/joda/time/DateTimeZone.java
Time,26,org.joda.time.DateTimeZone,convertLocalToUTC,src/main/java/org/joda/time/DateTimeZone.java
Time,26,org.joda.time.chrono.ZonedChronology,add,src/main/java/org/joda/time/chrono/ZonedChronology.java
Time,26,org.joda.time.chrono.ZonedChronology,set,src/main/java/org/joda/time/chrono/ZonedChronology.java
Time,26,org.joda.time.chrono.ZonedChronology,getDifference,src/main/java/org/joda/time/chrono/ZonedChronology.java
Time,26,org.joda.time.chrono.ZonedChronology,roundFloor,src/main/java/org/joda/time/chrono/ZonedChronology.java
Time,26,org.joda.time.chrono.ZonedChronology,roundCeiling,src/main/java/org/joda/time/chrono/ZonedChronology.java
Time,26,org.joda.time.field.LenientDateTimeField,set,src/main/java/org/joda/time/field/LenientDateTimeField.java
