project,classname,method_name,file_path
Closure,com.google.javascript.jscomp.TypedCodeGenerator,getFunctionAnnotation,com/google/javascript/jscomp/TypedCodeGenerator.java
Closure,com.google.javascript.jscomp.TypedCodeGenerator,getTypeAnnotation,com/google/javascript/jscomp/TypedCodeGenerator.java
Closure,com.google.javascript.jscomp.PrintStreamErrorManager,setSummaryDetailLevel,com/google/javascript/jscomp/PrintStreamErrorManager.java
Closure,com.google.javascript.jscomp.PrintStreamErrorManager,println,com/google/javascript/jscomp/PrintStreamErrorManager.java
Closure,com.google.javascript.jscomp.PrintStreamErrorManager,PrintStreamErrorManager,com/google/javascript/jscomp/PrintStreamErrorManager.java
Closure,com.google.javascript.jscomp.PrintStreamErrorManager,printSummary,com/google/javascript/jscomp/PrintStreamErrorManager.java
Closure,com.google.javascript.jscomp.InferJSDocInfo,visit,com/google/javascript/jscomp/InferJSDocInfo.java
Closure,com.google.javascript.jscomp.InferJSDocInfo,hotSwapScript,com/google/javascript/jscomp/InferJSDocInfo.java
Closure,com.google.javascript.jscomp.InferJSDocInfo,process,com/google/javascript/jscomp/InferJSDocInfo.java
Closure,com.google.javascript.jscomp.InferJSDocInfo,attachJSDocInfoToNominalTypeOrShape,com/google/javascript/jscomp/InferJSDocInfo.java
Closure,com.google.javascript.jscomp.InferJSDocInfo,dereferenceToObject,com/google/javascript/jscomp/InferJSDocInfo.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processConditionalExpression,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processSwitchCase,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processEmptyExpression,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processUnaryExpression,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processForLoop,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processWhileLoop,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processSwitchStatement,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processThrowStatement,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processBlock,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processIllegalToken,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processAssignment,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processEmptyStatement,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processWithStatement,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processObjectProperty,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processContinueStatement,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processArrayLiteral,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processDoLoop,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processElementGet,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processReturnStatement,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processKeywordLiteral,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processRegExpLiteral,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processVariableInitializer,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processExpressionStatement,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processTryStatement,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processCatchClause,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processPropertyGet,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processAstRoot,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processIfStatement,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processStringLiteral,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processLabeledStatement,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processScope,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processFunctionCall,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processObjectLiteral,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processInfixExpression,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processForInLoop,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processNumberLiteral,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processFunctionNode,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processName,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processBreakStatement,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processLabel,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processVariableDeclaration,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processNewExpression,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,process,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.TypeSafeDispatcher,processParenthesizedExpression,com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,isDirective,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,maybeSetLengthFrom,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,isExprStmt,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,justTransform,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,transformTree,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,transformAsString,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,newStringNode,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,transformBlock,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,validAssignmentTarget,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,IRFactory,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,position2charno,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,getStringValue,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,handleJsDoc,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,handleBlockComment,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,newNode,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,transformTokenType,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,setFileOverviewJsDoc,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,createJsDocInfoParser,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,parseDirectives,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,validateTypeAnnotations,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,createTemplateNode,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,transform,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,setSourceInfo,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,handlePossibleFileOverviewJsDoc,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,isPropAccess,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,maybeInjectCastNode,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,processGeneric,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,isReservedKeyword,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,newNumberNode,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,transformNameAsString,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.IRFactory,transformNumberAsString,com/google/javascript/jscomp/parsing/IRFactory.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,getCharno,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,getOffset,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,getChar,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,peekChar,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,getLineno,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,isJSSpace,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,ungetChar,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,getString,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,getCharIgnoreLineEnd,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,getStringFromBuffer,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,eof,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,isAlpha,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,matchChar,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,ungetCharIgnoreLineEnd,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,update,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,isJSDocString,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,addToString,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,getRemainingJSDocLine,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,getJsDocToken,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocTokenStream,isJSFormatChar,com/google/javascript/jscomp/parsing/JsDocTokenStream.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseSuppressTag,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,reportGenericTypeSyntaxWarning,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,restoreLookAhead,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,getSourceName,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseTypeExpression,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,next,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,eatTokensUntilEOL,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseTypeString,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,wrapNode,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,match,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseAndRecordTypeNode,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseAndRecordParamTypeNode,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,getFileOverviewJSDocInfo,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,trimEnd,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseTypeExpressionList,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,current,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,extractBlockComment,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,newStringNode,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseParametersType,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,reportTypeSyntaxWarning,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,extractSingleLineBlock,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parse,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseUnionType,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseTypeNameAnnotation,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,setFileOverviewJSDocInfo,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,ExtendedTypeInfo,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseFieldTypeList,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseResultType,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,lookAheadForTypeAnnotation,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,createJSTypeExpression,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,toString,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseArrayType,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseRecordType,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,hasParsedJSDocInfo,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,newNode,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,retrieveAndResetParsedJSDocInfo,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseBasicTypeExpression,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseTypeName,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,extractMultilineTextualBlock,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,skipEOLs,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseUnionTypeWithAlternate,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,createTemplateNode,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseTopLevelTypeExpression,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,setFileLevelJsDocBuilder,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseFieldName,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseModifiesTag,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseAndRecordTypeNameNode,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseTypeExpressionAnnotation,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,ExtractionInfo,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,checkExtendedTypes,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseFieldType,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,hasParsedFileOverviewDocInfo,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseParamTypeExpressionAnnotation,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.JsDocInfoParser,parseFunctionType,com/google/javascript/jscomp/parsing/JsDocInfoParser.java
Closure,com.google.javascript.jscomp.parsing.ParserRunner,getReservedVars,com/google/javascript/jscomp/parsing/ParserRunner.java
Closure,com.google.javascript.jscomp.parsing.ParserRunner,createConfig,com/google/javascript/jscomp/parsing/ParserRunner.java
Closure,com.google.javascript.jscomp.parsing.ParserRunner,parse,com/google/javascript/jscomp/parsing/ParserRunner.java
Closure,com.google.javascript.jscomp.parsing.ParserRunner,initResourceConfig,com/google/javascript/jscomp/parsing/ParserRunner.java
Closure,com.google.javascript.jscomp.parsing.ParserRunner,ParserRunner,com/google/javascript/jscomp/parsing/ParserRunner.java
Closure,com.google.javascript.jscomp.parsing.ParserRunner,ParseResult,com/google/javascript/jscomp/parsing/ParserRunner.java
Closure,com.google.javascript.jscomp.parsing.ParserRunner,extractList,com/google/javascript/jscomp/parsing/ParserRunner.java
Closure,com.google.javascript.jscomp.parsing.NullErrorReporter,error,com/google/javascript/jscomp/parsing/NullErrorReporter.java
Closure,com.google.javascript.jscomp.parsing.NullErrorReporter,warning,com/google/javascript/jscomp/parsing/NullErrorReporter.java
Closure,com.google.javascript.jscomp.parsing.NullErrorReporter,forOldRhino,com/google/javascript/jscomp/parsing/NullErrorReporter.java
Closure,com.google.javascript.jscomp.parsing.NullErrorReporter,NullErrorReporter,com/google/javascript/jscomp/parsing/NullErrorReporter.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,setChildren,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,escapeStringOnto,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,getChild,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,setChild,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,appendChild,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,getChildren,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,clearChildren,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,getAttribute,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,appendChildren,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,toStringTreeHelper,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,setAttributes,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,toString,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,JsonML,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,toStringTree,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,setAttribute,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,addChild,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,hasChildren,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,getType,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonML,childrenSize,com/google/javascript/jscomp/jsonml/JsonML.java
Closure,com.google.javascript.jscomp.jsonml.JsonMLError,JsonMLError,com/google/javascript/jscomp/jsonml/JsonMLError.java
Closure,com.google.javascript.jscomp.jsonml.JsonMLError,make,com/google/javascript/jscomp/jsonml/JsonMLError.java
Closure,com.google.javascript.jscomp.jsonml.JsonMLUtil,setMismatch,com/google/javascript/jscomp/jsonml/JsonMLUtil.java
Closure,com.google.javascript.jscomp.jsonml.JsonMLUtil,isExpression,com/google/javascript/jscomp/jsonml/JsonMLUtil.java
Closure,com.google.javascript.jscomp.jsonml.JsonMLUtil,compare,com/google/javascript/jscomp/jsonml/JsonMLUtil.java
Closure,com.google.javascript.jscomp.jsonml.JsonMLUtil,parseString,com/google/javascript/jscomp/jsonml/JsonMLUtil.java
Closure,com.google.javascript.jscomp.jsonml.JsonMLUtil,parseElement,com/google/javascript/jscomp/jsonml/JsonMLUtil.java
Closure,com.google.javascript.jscomp.jsonml.JsonMLUtil,areEquivalent,com/google/javascript/jscomp/jsonml/JsonMLUtil.java
Closure,com.google.javascript.jscomp.jsonml.JsonMLUtil,compareAttribute,com/google/javascript/jscomp/jsonml/JsonMLUtil.java
Closure,com.google.javascript.jscomp.jsonml.JsonMLUtil,compareElements,com/google/javascript/jscomp/jsonml/JsonMLUtil.java
Closure,com.google.javascript.jscomp.jsonml.JsonMLUtil,compareSilent,com/google/javascript/jscomp/jsonml/JsonMLUtil.java
Closure,com.google.javascript.jscomp.jsonml.Validator,printList,com/google/javascript/jscomp/jsonml/Validator.java
Closure,com.google.javascript.jscomp.jsonml.Validator,appendLine,com/google/javascript/jscomp/jsonml/Validator.java
Closure,com.google.javascript.jscomp.jsonml.Validator,validateForInStmt,com/google/javascript/jscomp/jsonml/Validator.java
Closure,com.google.javascript.jscomp.jsonml.Validator,validateSwitchStmt,com/google/javascript/jscomp/jsonml/Validator.java
Closure,com.google.javascript.jscomp.jsonml.Validator,validateDoWhileStmt,com/google/javascript/jscomp/jsonml/Validator.java
Closure,com.google.javascript.jscomp.jsonml.Validator,validateIdPatt,com/google/javascript/jscomp/jsonml/Validator.java
Closure,com.google.javascript.jscomp.jsonml.Validator,validateForStmt,com/google/javascript/jscomp/jsonml/Validator.java
Closure,com.google.javascript.jscomp.jsonml.Validator,validateFunction,com/google/javascript/jscomp/jsonml/Validator.java
Closure,com.google.javascript.jscomp.jsonml.Validator,validateWithStmt,com/google/javascript/jscomp/jsonml/Validator.java
Closure,com.google.javascript.jscomp.jsonml.Validator,validateLogicalExpr,com/google/javascript/jscomp/jsonml/Validator.java
Closure,com.google.javascript.jscomp.jsonml.Validator,validateConditionalExpr,com/google/javascript/jscomp/jsonml/Validator.java
Closure,com.google.javascript.jscomp.jsonml.Validator,validateEmptyStmt,com/google/javascript/jscomp/jsonml/Validator.java
